word,gender,log_tasa_freq,log_subt_freq,log_kidbook_freq,valence,arousal,concreteness,adult_aoa
hat,2.2142857142857144,6.90875477931522,3.5151,4.859812404361672,5.69,2.88,4.88,3.33
hatch,3.230769230769231,4.927253685157205,2.8162,2.1972245773362196,5.26,4.9,4.46,7
hate,2.1,5.981414211254481,4.0392,2.833213344056216,1.96,6.26,1.97,5.53
have,2.9285714285714284,10.90608441277055,5.4973,6.77078942390898,5.86,3.52,2.18,3.72
having,2.875,7.828834527588089,4.1689,3.6375861597263857,NA,NA,NA,NA
hay,2.533333333333333,5.3706380281276624,2.5132,3.091042453358316,5.41,2.43,4.87,5.32
he,1.0714285714285714,11.64267220482288,5.5905,8.084562415235304,NA,NA,3.93,3.81
head,2.7,8.733110697638708,4.2776,5.159055299214529,5.86,4.45,4.75,3.42
headed,2.769230769230769,5.981414211254481,3.1962,2.0794415416798357,NA,NA,2.67,NA
heads,3.076923076923077,6.53813982376767,3.3381,2.772588722239781,NA,NA,4.63,5.74
hear,3,8.114324709155339,4.4522,4.804021044733257,6.68,3.62,3.66,3.8
heard,3.142857142857143,8.35936910622267,4.2961,4.7535901911063645,NA,NA,NA,NA
heart,4.2,7.65728279297819,4.0953,3.8066624897703196,6.95,5.07,4.52,5.17
heaven,3.5,5.214935757608986,3.4606,2.4849066497880004,7.5,4.23,1.81,4.22
heavy,1.7857142857142858,7.6362696033793735,3.3826,3.258096538021482,4.78,3.65,3.37,4.05
Hector,1.2857142857142858,NA,2.7356,NA,NA,NA,NA,NA
hedgehog,2.642857142857143,NA,1.2041,1.6094379124341003,NA,NA,4.93,8.63
held,3.4166666666666665,7.97522083865341,3.3357,3.367295829986474,NA,NA,NA,NA
Helen,4.7,NA,3.2842,NA,NA,NA,NA,NA
hello,3.2666666666666666,6.363028103540465,NA,4.1588830833596715,NA,NA,2.8,3.76
helmet,2.076923076923077,4.663439094112067,2.6848,2.0794415416798357,5.26,3.71,4.92,5.71
help,3.5625,9.13140538388804,4.6719,5.147494476813453,6.95,4.29,2.56,3.65
helped,3.5714285714285716,7.518064181233078,3.3782,3.4965075614664802,NA,NA,NA,NA
helping,3.1256410256410256,6.459904454377535,3.4131,2.5649493574615367,NA,NA,2.53,NA
hen,4.133333333333334,5.87493073085203,2.2148,3.5263605246161616,6.14,3.39,4.9,6.39
henry,1,7.1785454837637,NA,3.5263605246161616,NA,NA,NA,NA
hens,4.470588235294118,4.532599493153256,1.8388,1.9459101490553132,NA,NA,NA,NA
her,5,10.618494067448967,5.1603,6.947937068614969,NA,NA,3,5.09
here,3.2142857142857144,9.229063985974285,5.3632,5.823045895483019,NA,NA,3.13,3.74
heron,3.466666666666667,2.1972245773362196,1.1761,1.6094379124341003,NA,NA,4.38,10.35
herself,5,7.473069088032197,3.4275,3.4657359027997265,NA,NA,3,6.9
Hester,2.8333333333333335,NA,NA,NA,NA,NA,NA,NA
hey,3.142857142857143,6.091309882077698,NA,4.2626798770413155,NA,NA,1.63,NA
hi,3.1875,NA,NA,3.8066624897703196,NA,NA,2.67,NA
hid,3.076923076923077,5.560681631015528,2.776,2.8903717578961645,NA,NA,NA,NA
hidden,3.2857142857142856,6.269096283706261,3.0358,2.0794415416798357,NA,NA,3.04,NA
hide,3.25,6.573680166960646,3.5508,3.258096538021482,4.9,3.52,3.21,4.47
high,2.6666666666666665,8.676416696964216,3.9976,4.5217885770490405,5.77,4.1,3.46,4.58
higher,3,7.255591274253665,3.1526,3.5263605246161616,NA,NA,2.93,NA
highway,2.5,5.811140992976701,2.96,2.8903717578961645,5.19,4.28,4.72,6.5
hill,3.3,7.2196420401307355,3.2824,4.219507705176107,5.41,3.15,4.93,3.47
hills,3.125,6.745236349484363,3.012,2.995732273553991,NA,NA,NA,NA
him,1,10.147570339863993,5.2497,6.45833828334479,NA,NA,3.54,3.43
himself,1.2,8.384804003370492,3.8555,4.6913478822291435,NA,NA,3.5,5.21
hind,2.8,4.844187086458591,2.1004,2.302585092994046,4.7,2.71,3.96,9.21
Hippopotomus,2.4,NA,NA,NA,NA,NA,NA,NA
Hiroko,3.1538461538461537,NA,NA,NA,NA,NA,NA,NA
his,1.2666666666666666,11.116648020721058,5.0349,7.2909747781429814,NA,NA,3.14,3.69
hog,1.89010989010989,3.5553480614894135,2.4183,2.0794415416798357,4.55,2.9,4.66,5.7
hold,3,7.750614732770409,4.3478,3.912023005428146,6.05,4.86,3.68,4.67
hole,2.857142857142857,7.013915474810528,3.4728,3.8501476017100584,5.28,2.95,4.81,5.05
home,3.2857142857142856,9.118005760773388,4.5965,5.680172609017068,7.48,3.78,4.11,3.87
homework,3.1538461538461537,5.236441962829949,3.012,1.791759469228055,3.32,4.74,4.5,5.89
honey,4.266666666666667,5.916202062607435,4.1854,4.59511985013459,7.27,4.38,4.88,5.44
honk,2.142857142857143,3.4657359027997265,2.0899,1.9459101490553132,4.95,3.96,4.52,5.39
honor,3.2857142857142856,5.937536205082426,3.6913,2.302585092994046,6.9,4.63,1.68,7.89
honorable,2.9285714285714284,3.258096538021482,2.5682,1.791759469228055,7.68,4.78,1.78,8.95
hoo,3.3,NA,2.3096,3.044522437723423,NA,NA,NA,NA
hood,2.1538461538461537,4.59511985013459,2.8954,2.302585092994046,4.95,3.33,4.88,5.5
hook,2.4,5.209486152841421,3.2876,3.1780538303479458,4,4,4.79,6.26
hooray,3.5714285714285716,2.833213344056216,NA,2.995732273553991,NA,NA,2.63,5.94
hoot,2.6470588235294117,4.060443010546419,2.1271,1.6094379124341003,6,4.91,3.88,7.78
hop,3.125,5.267858159063328,2.9903,3.58351893845611,5.89,3.71,3.8,4.84
hope,4.142857142857143,7.1592919047975645,4.2136,3.713572066704308,7.48,5.29,1.25,4.89
hoped,3.6666666666666665,6.326149473155099,2.9196,1.9459101490553132,NA,NA,1.69,NA
horn,2.5,5.556828061699537,3.0318,2.995732273553991,5,4.22,5,4.84
hornpipe,2.4166666666666665,NA,NA,1.791759469228055,NA,NA,4.31,13.27
horrible,2.357142857142857,4.852030263919617,3.3355,2.302585092994046,2.33,5.95,2.2,5.81
horse,2.6,7.555905093611346,3.6756,3.6375861597263857,6.05,4.16,5,4.15
Horton,1.6,NA,NA,NA,NA,NA,NA,NA
hose,2.7142857142857144,4.553876891600541,2.6149,2.302585092994046,5,4.54,4.87,5.33
hospital,3.5,6.569481420414296,3.8017,2.302585092994046,3.52,5.07,4.64,5.55
hot,3.3,7.975564658495202,3.986,4.356708826689592,5.73,4.76,4.31,3.37
hour,3.066666666666667,7.4999765409521215,3.9179,3.6888794541139363,5.05,3.38,3.1,5.85
house,3.0714285714285716,9.153558357877198,4.4185,5.811140992976701,7.19,3.95,5,3.16
houses,3.2142857142857144,7.396948602621014,2.9894,3.1354942159291497,NA,NA,NA,NA
hug,3.857142857142857,4.74493212836325,2.9943,3.8066624897703196,8.23,4.85,4.14,2.58
huge,1.9,7.3914152346753585,3.3923,2.8903717578961645,5.72,4.24,3.54,4.9
hum,3.2666666666666666,4.31748811353631,2.3927,2.302585092994046,NA,NA,4.62,5.8
humming,3.769230769230769,4.1588830833596715,2.4014,2.5649493574615367,NA,NA,4.17,NA
hump,2.857142857142857,3.4011973816621555,2.3541,1.9459101490553132,4.75,5.16,4.36,6.11
hundred,2.7,7.663407664893479,3.6038,3.295836866004329,6.5,3.7,3.2,5.47
hundreds,2.8461538461538463,7.001245622069476,3.0449,2.1972245773362196,NA,NA,NA,NA
hung,2,6.639875833826536,3.1575,3.1780538303479458,NA,NA,3.31,NA
hungry,2.2142857142857144,6.839476438228843,3.5946,3.7612001156935624,3.54,5.6,2.9,3.63
hunter,1.7857142857142858,5.2832037287379885,NA,1.6094379124341003,NA,NA,4.41,6.53
hunting,1.9285714285714286,6.440946540632921,3.0342,2.0794415416798357,4.75,3.71,3.96,7.26
hurray,3.2142857142857144,NA,NA,2.0794415416798357,NA,NA,2.48,5.25
hurried,2.6666666666666665,6.1779441140506,1.7993,3.367295829986474,NA,NA,2.76,NA
hurry,2.9,6.492239835020471,NA,3.9512437185814275,4.32,5.62,2.63,4.44
hurt,2.75,7.129297548929373,4.0992,3.1780538303479458,2.45,4.72,3.61,4
husband,1.4615384615384615,6.490723534502507,3.9972,1.6094379124341003,7.41,4.38,4.11,5.53
hush,3.642857142857143,3.9512437185814275,NA,3.367295829986474,NA,NA,3.04,4.44
ice,2.8461538461538463,7.5822291942764615,3.6083,3.970291913552122,6.06,3.3,4.89,3.86
icy,3.1176470588235294,5.0689042022202315,2.1335,1.791759469228055,5.73,5.47,4.22,5.83
idea,3.1666666666666665,8.116417072794205,4.2627,3.8066624897703196,7.05,4.66,1.61,5.95
ideas,3.066666666666667,7.579167967396076,3.2984,1.6094379124341003,NA,NA,NA,NA
if,3,10.313343008945585,5.2567,6.311734809152915,NA,NA,1.19,5.36
ill,3.25,5.910796644040527,3.0358,1.9459101490553132,NA,NA,3.21,5.6
imagine,3.642857142857143,6.870053411798126,3.6164,2.1972245773362196,7.2,4.46,1.53,6.06
immediately,2.7857142857142856,6.673297967767654,3.3886,1.6094379124341003,NA,NA,2.3,6.77
impatient,3.066666666666667,4.51085950651685,2.316,1.6094379124341003,3.53,4.61,2.38,7.39
important,2.6666666666666665,8.863474306170954,4.0248,4.060443010546419,6.82,4.71,2.14,5.79
inch,2.8461538461538463,6.20050917404269,2.8007,1.9459101490553132,5.4,3.29,4.37,5.11
indeed,3.2,6.855408798609928,3.3151,2.8903717578961645,NA,NA,1.72,7.74
indoors,3.3076923076923075,4.499809670330265,2.1038,2.0794415416798357,NA,NA,4.17,4.64
ink,3.076923076923077,5.209486152841421,2.5832,2.1972245773362196,5.65,3.73,4.56,5.16
inside,3.142857142857143,8.264620829411216,4.0325,4.430816798843313,NA,NA,3.67,4.77
insist,2.857142857142857,4.110873864173311,2.9595,2.4849066497880004,4.42,4.55,2.14,8.33
instant,2.9285714285714284,5.68697535633982,2.7412,1.9459101490553132,5.84,4.33,2.7,7.05
instead,3,7.806289289267033,3.6068,3.9512437185814275,NA,NA,1.48,6.68
into,3.0714285714285716,10.243453678411596,4.6342,6.124683390894205,NA,NA,2.3,6.52
introduced,3.142857142857143,5.831882477283517,2.7738,1.9459101490553132,NA,NA,NA,NA
invisible,3.076923076923077,5.318119993844216,2.8,2.0794415416798357,5,3.95,2.83,7.06
Irene,4.9,NA,2.2095,NA,NA,NA,NA,NA
iron,2.5294117647058822,7.29776828253138,2.9619,1.791759469228055,5.03,3.24,4.59,7.32
its,3,9.680781405546698,3.9424,4.219507705176107,NA,NA,1.9,NA
itself,2.933333333333333,7.5352967024440884,3.3075,2.6390573296152584,NA,NA,2.07,6.42
jack,1.5384615384615385,6.725033642166843,NA,4.0943445622221,NA,NA,4.3,6.96
jacket,3.3333333333333335,5.863631175598097,3.2317,2.3978952727983707,5.86,3.35,4.86,3.95
Jake,1.2,NA,3.3514,NA,NA,NA,NA,NA
jam,3.357142857142857,4.634728988229636,2.8395,3.784189633918261,5.81,3.95,4.71,6.56
James,1.1428571428571428,NA,3.5262,NA,NA,NA,NA,NA
Japan,2.4285714285714284,NA,2.8987,NA,NA,NA,NA,NA
jar,3,5.940171252720432,2.6284,3.4657359027997265,5.71,2.77,5,5.44
jaws,2.4615384615384617,4.997212273764115,2.1271,2.302585092994046,4.42,5.91,4.46,5.28
jealous,3.8461538461538463,4.634728988229636,3.2907,1.791759469228055,2.38,5.9,2.17,7.42
jeep,2.357142857142857,3.4965075614664802,2.7202,1.791759469228055,5.53,4.05,4.8,6.32
jelly,3.2142857142857144,4.718498871295094,2.5611,2.4849066497880004,5.9,3.63,4.93,4.11
Jenny,5,NA,3.0216,NA,NA,NA,NA,NA
Jerry,1.4285714285714286,NA,3.5016,NA,NA,NA,NA,NA
jet,2.357142857142857,5.318119993844216,2.8585,1.6094379124341003,6.74,5.26,4.77,5.39
jig,2.857142857142857,NA,1.9445,2.302585092994046,4.95,4.95,3.85,8.7
Jill,4.846153846153846,NA,2.8248,NA,NA,NA,NA,NA
job,2.1,8.06054004653864,4.3235,2.8903717578961645,5.64,4,3.19,5.39
Joe,1.1764705882352942,NA,3.8151,NA,NA,NA,NA,NA
join,3,6.5722825426940075,3.629,3.044522437723423,5.83,3.9,2.86,5.83
joke,2.6,5.318119993844216,3.5711,2.1972245773362196,7.88,5.73,2.9,5.2
jolly,3.1666666666666665,3.6635616461296463,2.5832,2.1972245773362196,7.47,5.95,2.34,6.59
Joyner,3.5,NA,NA,NA,NA,NA,NA,NA
judge,2.3980392156862744,6.269096283706261,3.609,2.4849066497880004,3.89,4.5,3.75,8.85
Judy,4.928571428571429,NA,2.9689,NA,NA,NA,NA,NA
juice,3.357142857142857,5.5053315359323625,3.1374,2.4849066497880004,6.9,4.6,4.89,4.4
jump,2.8666666666666667,6.786716950605081,3.5517,3.6888794541139363,6.44,5.14,4.52,2.84
jumped,2.6,7.023758954738443,3.033,4.174387269895637,NA,NA,NA,NA
jumping,2.7,5.583496308781699,2.8627,3.1354942159291497,NA,NA,NA,NA
jungle,2.142857142857143,5.6240175061873385,3.0615,3.044522437723423,5.7,4.06,4.66,5.26
junior,2.2666666666666666,5.2574953720277815,NA,1.9459101490553132,5.36,4.15,3.5,7.11
just,3,9.702900186935281,5.3842,6.269096283706261,NA,NA,1.52,7.01
Katie,5,NA,NA,NA,NA,NA,NA,NA
Katy,4.9,NA,NA,NA,NA,NA,NA,NA
keep,3.230769230769231,8.683724062303869,4.5545,4.356708826689592,6.32,3.43,2.37,4.42
Keller,3.3,NA,NA,NA,NA,NA,NA,NA
kept,3.4,8.080546965824498,3.659,3.7612001156935624,NA,NA,2.79,NA
ketchup,3.076923076923077,3.7612001156935624,2.4928,1.791759469228055,6.03,3.85,5,4.3
kettle,3.5,4.718498871295094,2.1584,1.6094379124341003,5.67,3.1,4.75,8.06
kid,3.4,6.214608098422191,4.238,2.9444389791664403,7.23,4.71,4.56,4.28
kids,3.9,6.887552571664617,4.1863,3.4965075614664802,6.48,5.69,4.61,3.86
kill,2.142857142857143,6.6895992691789665,4.3633,1.9459101490553132,1.81,6.81,3.9,6.35
kind,3.7142857142857144,8.602820277383675,4.4789,3.9318256327243257,7.78,3.19,2.07,4.89
kindergarten,3.357142857142857,4.0943445622221,2.2923,1.791759469228055,6.62,3.09,3.9,4.38
kindly,4.153846153846154,4.7535901911063645,2.7316,2.70805020110221,NA,NA,1.93,NA
kinds,3.235294117647059,8.130353547431238,3.05,2.4849066497880004,NA,NA,NA,NA
king,1.375,7.918264686095274,3.8191,4.406719247264253,6,4.45,4.1,5.42
kiss,3.9,4.653960350157523,3.791,3.8066624897703196,7.78,6.05,4.48,3.61
kissed,4.1,4.983606621708336,3.1629,3.091042453358316,NA,NA,NA,NA
kisses,4.2,2.4849066497880004,2.601,2.8903717578961645,NA,NA,NA,NA
kitchen,4.2,7.307202314764738,3.4735,3.5263605246161616,6.17,3.52,4.97,3.68
kite,3.1333333333333333,5.480638923341991,2.0719,2.302585092994046,6.9,4.2,5,4.58
kits,3.4166666666666665,1.6094379124341003,1.7324,1.6094379124341003,NA,NA,NA,NA
kitten,4.333333333333333,5.43372200355424,2.3838,3.091042453358316,7.58,3.19,4.86,3.64
kittens,4.071428571428571,5.1647859739235145,1.9191,2.995732273553991,NA,NA,NA,NA
kitty,4.5,4.997212273764115,NA,1.9459101490553132,NA,NA,4.97,3.54
knee,2.857142857142857,5.293304824724492,2.8751,2.0794415416798357,4.7,4.25,5,4.42
knees,3.1,6.184148890937483,3.1209,3.2188758248682006,NA,NA,NA,NA
knew,3,8.653121708640482,4.2746,4.48863636973214,NA,NA,1.63,NA
knife,2.3333333333333335,6.028278520230698,3.378,1.9459101490553132,4.33,4.86,4.9,4.15
knit,4.3076923076923075,3.4965075614664802,1.9912,1.9459101490553132,5.85,3.35,4.41,7.86
knock,2.5714285714285716,5.327876168789581,3.5185,3.044522437723423,5.44,3.95,4.24,4.63
knocked,2.8333333333333335,5.796057750765372,3.1011,3.091042453358316,NA,NA,NA,NA
know,3,9.621920081084202,5.4651,5.71042701737487,6.82,3.24,1.68,4.5
knows,3.142857142857143,7.117205503164344,4.0967,3.6375861597263857,NA,NA,NA,NA
ladder,2,5.365976015021851,2.6749,3.1780538303479458,5.32,4.09,5,4.4
ladies,5,5.384495062789089,3.8485,2.3978952727983707,NA,NA,4.6,NA
lady,4.9,6.78105762593618,4.0442,4.110873864173311,6.91,4.05,4.33,3.68
ladybug,4.666666666666667,2.4849066497880004,1.3222,3.9512437185814275,6.9,3.45,4.92,4.84
lakes,3.2857142857142856,6.311734809152915,2.0253,1.9459101490553132,NA,NA,NA,NA
lamb,3.4285714285714284,4.836281906951478,2.7348,2.1972245773362196,6.3,3.32,4.97,4.15
lamp,3.142857142857143,5.641907070938114,2.8182,1.6094379124341003,5.74,2.71,4.97,4
land,2.3785714285714286,8.651724084373843,3.6527,3.1780538303479458,6.61,3.05,4.57,5.22
landing,2.6923076923076925,5.501258210544727,2.9133,1.6094379124341003,5.09,3.62,3.87,6.72
lane,3.235294117647059,4.770684624465665,NA,2.0794415416798357,5.29,3.95,4.66,7
lap,3.2666666666666666,5.313205979041787,2.8376,1.791759469228055,5.89,3.45,4.11,3.15
large,2.5384615384615383,8.883778861463485,3.3253,3.8066624897703196,5.77,5.35,3.37,5.74
larger,2.1666666666666665,7.400009517162692,2.6222,1.9459101490553132,NA,NA,NA,NA
last,3,8.796943893541737,4.5668,4.9344739331306915,NA,NA,3.04,4.35
late,3,7.630461261783627,4.1385,3.6888794541139363,3.32,5.57,2.6,5.28
later,2.7142857142857144,8.392763113038061,4.1729,3.332204510175204,NA,NA,1.8,4.75
laughed,3.1666666666666665,7.149131598557407,2.7372,3.713572066704308,NA,NA,NA,NA
laughing,3.0833333333333335,6.184148890937483,3.4262,3.2188758248682006,NA,NA,3.96,NA
laughter,2.7857142857142856,5.3706380281276624,2.8482,1.9459101490553132,8.05,5.39,4.22,5.39
Laura,5,NA,3.1611,NA,NA,NA,NA,NA
lawn,2.142857142857143,5.641907070938114,2.8,2.3978952727983707,6.05,2.62,4.93,5.45
lay,3.2,7.611347717403621,3.4729,3.4965075614664802,6.18,3.7,3.86,5.84
lazy,2.466666666666667,4.8283137373023015,2.7723,2.995732273553991,3.05,3.05,2.67,6.39
lead,2.1333333333333333,7.142827401161621,3.6281,2.833213344056216,5.56,3.95,4.1,6.76
leaf,3.2666666666666666,5.91350300563827,2.4249,2.3978952727983707,6.16,3.05,5,4.6
lean,2.8461538461538463,5.236441962829949,2.7243,2.1972245773362196,6.35,3.32,3,7.17
leap,2.6923076923076925,4.927253685157205,2.5328,1.9459101490553132,4.8,4,3.86,5.53
learning,3.3076923076923075,7.016609683894219,3.0158,1.6094379124341003,NA,NA,3.14,NA
least,3.142857142857143,7.735870319952567,4.0252,2.833213344056216,NA,NA,2.36,NA
leave,2.7857142857142856,7.754052639035757,4.4563,3.9318256327243257,4.68,4.48,2.53,5.58
leaves,3.2142857142857144,7.676473646389156,3.3649,3.4011973816621555,NA,NA,4.78,NA
led,2.533333333333333,7.3277805384216315,3.0885,3.1354942159291497,NA,NA,2.62,NA
Lee,2.142857142857143,NA,3.3892,NA,NA,NA,NA,NA
left,2.821428571428571,8.837971491357209,4.3928,4.890349128221754,NA,NA,3.7,5.57
leg,3.2666666666666666,6.655440350367647,3.4598,3.332204510175204,6.22,2.75,4.83,3
legs,3.642857142857143,7.394493107219038,3.4527,3.9318256327243257,NA,NA,NA,NA
Lemlich,2.5,NA,NA,NA,NA,NA,NA,NA
lemon,2.9285714285714284,3.9512437185814275,2.7882,2.0794415416798357,6.37,4.52,5,4.74
lend,2.857142857142857,4.9344739331306915,2.7752,1.6094379124341003,4.95,3.22,3.07,8.45
Leo,1.3846153846153846,NA,3.4118,NA,NA,NA,NA,NA
Lessmore,2.8,NA,NA,NA,NA,NA,NA,NA
lesson,3.176470588235294,5.631211781821365,3.2162,1.791759469228055,5.57,3.8,2.79,7.8
let,3.385714285714286,8.560444233410552,NA,5.3471075307174685,5.95,2.71,2.26,4.53
letter,2.9166666666666665,7.467942332285852,3.6247,3.1354942159291497,5.68,3.19,4.7,4.74
library,3.3076923076923075,6.489204931325317,3.0686,3.5263605246161616,6.33,2.52,4.8,4.95
licks,3.2666666666666666,NA,1.7404,1.791759469228055,NA,NA,NA,NA
life,3.4,8.988446040062405,4.6088,4.007333185232471,6.68,5.59,2.69,5.89
lift,2.25,6.0014148779611505,3.241,2.1972245773362196,5.32,4.9,3.89,4.74
lifted,2.357142857142857,6.4692503167957724,2.5575,2.995732273553991,NA,NA,NA,NA
light,3.25,8.67060073804555,3.9256,4.1588830833596715,6.55,3.52,4.21,4.05
lights,3.2857142857142856,6.741700694652055,3.4591,3.5263605246161616,NA,NA,NA,NA
like,3.357142857142857,10.166851317336702,5.3095,6.447305862541213,7.44,4.4,1.89,3.69
liked,3.2857142857142856,7.486613313139955,3.604,3.5553480614894135,NA,NA,NA,NA
likely,3.2142857142857144,6.98933526597456,3.1189,1.9459101490553132,6.9,4.42,1.76,6.33
likes,3.533333333333333,6.530877627725885,3.5899,3.4011973816621555,NA,NA,NA,NA
Lilly,5,NA,2.3784,NA,NA,NA,NA,NA
limousine,2.5,NA,2.1614,1.791759469228055,6.14,5.65,4.63,8.17
line,2.6666666666666665,8.037543185118697,4.0219,3.7376696182833684,4.82,3.24,4.5,4.85
lion,1.5714285714285714,6.429719478039138,2.8943,4.04305126783455,5.84,5.29,4.96,4.42
lips,3.933333333333333,6.198478716492308,3.2017,1.791759469228055,NA,NA,NA,NA
Lisa,5,NA,NA,NA,NA,NA,NA,NA
list,2.8,7.156176637480615,3.6139,2.772588722239781,5.89,2.55,4.43,5.58
listen,3.5714285714285716,7.206377291472252,NA,3.8066624897703196,6.91,3.76,3.47,5.4
listened,3.75,6.502790045915623,2.8739,2.833213344056216,NA,NA,NA,NA
lit,2.5384615384615383,5.54907608489522,2.6964,1.6094379124341003,NA,NA,3.67,NA
little,3.7857142857142856,9.670798588378387,4.8679,6.912742820493176,5.91,4.2,3.67,3.95
live,3.076923076923077,8.660080678964786,4.2449,3.9889840465642745,7.95,4.71,3.57,6.1
lived,3.0714285714285716,8.265650165580329,3.5275,4.204692619390966,NA,NA,2.38,NA
lives,3.066666666666667,7.553810852008231,3.8528,2.995732273553991,NA,NA,NA,NA
living,3.0714285714285716,8.374938143835367,3.9022,3.1780538303479458,NA,NA,3.04,NA
Lizzy,4.769230769230769,NA,NA,NA,NA,NA,NA,NA
llama,3.2,2.9444389791664403,1.8633,4.2626798770413155,5.43,4.04,4.78,8.61
load,2.2142857142857144,5.857933154483459,3.1735,2.302585092994046,4.43,4.55,3.63,7.78
loaded,2.5714285714285716,5.726847747587197,2.9773,1.6094379124341003,NA,NA,3.14,NA
loader,2.142857142857143,NA,1.3802,1.791759469228055,4.48,2.96,3.43,9.83
lock,2.7142857142857144,5.493061443340548,3.4603,2.1972245773362196,4.56,3,4.65,5.74
locked,2.4615384615384617,5.811140992976701,3.4267,2.0794415416798357,NA,NA,4.43,NA
log,2.5294117647058822,5.983936280687191,2.786,1.791759469228055,4.94,4.29,4.96,6.74
logs,2.2,5.58724865840025,2.2695,1.791759469228055,NA,NA,NA,NA
London,2.6666666666666665,NA,3.3707,NA,NA,NA,NA,NA
lonely,3.066666666666667,5.991464547107982,3.3276,2.9444389791664403,2.67,4.37,2.19,5.8
long,2.5625,9.499795870977106,4.537,5.556828061699537,NA,NA,3.18,4.24
longed,3,4.276666119016055,1.8261,1.9459101490553132,NA,NA,NA,NA
longer,2.642857142857143,7.812782818577581,3.703,3.4339872044851463,NA,NA,2.75,NA
look,3.5,9.417517129768314,4.997,5.560681631015528,5.95,3.76,2.96,4.05
looked,2.9285714285714284,9.152499372286332,3.7901,5.556828061699537,NA,NA,NA,NA
looking,3.2142857142857144,8.275885669474356,4.3437,4.454347296253507,NA,NA,3.53,NA
looks,3.142857142857143,7.517520850603031,4.201,3.8066624897703196,NA,NA,2.7,4.77
loose,3.642857142857143,6.376726947898627,3.3288,2.3978952727983707,4.52,4.3,3.18,7.71
Lorax,2.1,NA,NA,NA,NA,NA,NA,NA
Loris,3.7,NA,0.301,NA,NA,NA,NA,NA
lose,2.933333333333333,6.703188113240863,3.9234,2.5649493574615367,3.59,5.43,2.25,5.78
lost,2.5714285714285716,7.846589975291186,4.1454,4.07753744390572,2.53,5.11,2.67,NA
lot,3,7.981049759665957,4.4634,4.174387269895637,NA,NA,3.7,6.26
lots,3.0714285714285716,6.697034247666484,3.487,3.4011973816621555,NA,NA,3.3,NA
loud,2.0714285714285716,6.725033642166843,3.3079,3.970291913552122,NA,NA,3.73,4.54
loudly,2.5384615384615383,5.5093883366279774,2.1206,2.4849066497880004,NA,NA,3.12,NA
love,4.4,7.382124365737512,4.7548,5.4116460518550396,8,5.36,2.07,5.17
loved,4.3,6.856461984594587,3.7504,4.110873864173311,7.65,5.59,NA,NA
lovely,4.6,5.82600010738045,3.6861,3.4339872044851463,7.55,3.95,2.29,7.26
loves,4.142857142857143,4.8283137373023015,3.5677,3.5263605246161616,NA,NA,NA,NA
low,3,7.6511201757027,3.4796,2.9444389791664403,4.39,2.21,3.34,4.7
Loxy,4,NA,NA,NA,NA,NA,NA,NA
luck,3.3,6.1224928095143865,3.8944,3.044522437723423,6.73,4.57,1.33,6.53
luckily,3.2857142857142856,4.007333185232471,NA,2.1972245773362196,NA,NA,1.55,NA
lucky,3.0714285714285716,6.07073772800249,3.8643,3.1354942159291497,7.32,5.3,1.76,5.89
Lucy,5,NA,3.329,NA,NA,NA,NA,NA
Lulu,4.8,NA,2.4065,NA,NA,NA,NA,NA
lunch,3.066666666666667,7.037905963447182,3.7252,3.9318256327243257,6.64,3.57,4.31,3.61
lupine,3.2,NA,0.4771,1.3862943611198906,NA,NA,NA,14.42
Lydia,5,NA,NA,NA,NA,NA,NA,NA
lying,2.642857142857143,6.432940092739179,3.6506,2.4849066497880004,NA,NA,2.52,NA
ma,4.6,5.765191102784844,3.9767,3.9318256327243257,NA,NA,3.59,4.35
macaroni,3.230769230769231,1.9459101490553132,2.2227,2.1972245773362196,7.75,5.09,4.97,5.15
machines,2.1176470588235294,7.053585727193677,2.85,2.302585092994046,NA,NA,NA,NA
Mack,1.3793103448275863,NA,2.5611,NA,NA,NA,NA,NA
mad,2,6.218600119691729,3.7623,2.772588722239781,2.47,5.59,2.76,3.55
madame,4.916666666666667,4.418840607796598,NA,2.0794415416798357,NA,NA,4.24,11.06
made,2.7857142857142856,9.791605819888035,4.4568,5.298317366548036,NA,NA,2.52,NA
Madeline,4.928571428571429,NA,2.4942,NA,NA,NA,NA,NA
magic,3.066666666666667,6.3835066348840055,3.4294,3.258096538021482,7.17,6.05,2.9,5.52
magical,3.7142857142857144,4.07753744390572,2.6675,2.0794415416798357,8.23,5.88,2.3,5.95
magician,2.6,4.248495242049359,2.5922,1.6094379124341003,5.68,4.73,4.21,5.37
maiden,4.923076923076923,3.6635616461296463,2.4518,1.6094379124341003,5.65,4.05,4.24,9.58
mail,2.9,6.0063531596017325,3.2742,2.995732273553991,6.28,3.81,4.69,4.65
main,2.4615384615384617,7.76046702921342,3.3385,2.3978952727983707,5.27,4.1,2.41,6.55
Maisy,4.857142857142857,NA,NA,NA,NA,NA,NA,NA
make,3.2,9.705219523912486,4.8499,5.5053315359323625,6.09,3.67,2.67,4.68
makes,2.857142857142857,8.00603417874901,4.0898,4.04305126783455,NA,NA,NA,NA
making,3.2,8.165932137321585,4.055,3.871201010907891,NA,NA,2.34,NA
malt,2.5714285714285716,NA,1.9294,2.302585092994046,6.14,3.75,4.57,9.18
mama,4.5,6.391917113392602,NA,5.003946305945459,7.64,4.29,4.3,1.89
